u_id,u_name,v_id,v_name,type
168,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",635,"Skoog, Miss. Mabel",DAUGHTER
168,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",643,"Skoog, Miss. Margit Elizabeth",DAUGHTER
168,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",64,"Skoog, Master. Harald",SON
323,"Slayter, Miss. Hilda Mary",707,"Kelly, Mrs. Florence ""Fannie""",COMPANION
942,"Smith, Mr. Lucien Philip",1287,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",WIFE
1287,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",942,"Smith, Mr. Lucien Philip",HUSBAND
1179,"Snyder, Mr. John Pillsbury",904,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",WIFE
904,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",1179,"Snyder, Mr. John Pillsbury",HUSBAND
716,"Soholt, Mr. Peter Andreas Lauritz Andersen",76,"Moen, Mr. Sigurd Hansen",SAME_CABIN
1088,"Spedden, Master. Robert Douglas",338,"Burns, Miss. Elizabeth Margaret",CONNECTED
1088,"Spedden, Master. Robert Douglas",320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",MOTHER
1088,"Spedden, Master. Robert Douglas",1134,"Spedden, Mr. Frederic Oakley",FATHER
1088,"Spedden, Master. Robert Douglas",1263,"Wilson, Miss. Helen Alice",MAID
1134,"Spedden, Mr. Frederic Oakley",338,"Burns, Miss. Elizabeth Margaret",EMPLOYEE
1134,"Spedden, Mr. Frederic Oakley",1088,"Spedden, Master. Robert Douglas",SON
1134,"Spedden, Mr. Frederic Oakley",320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",WIFE
1134,"Spedden, Mr. Frederic Oakley",1263,"Wilson, Miss. Helen Alice",EMPLOYEE
320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",1263,"Wilson, Miss. Helen Alice",MAID
320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",338,"Burns, Miss. Elizabeth Margaret",EMPLOYEE
320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",1088,"Spedden, Master. Robert Douglas",SON
320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",1134,"Spedden, Mr. Frederic Oakley",HUSBAND
1208,"Spencer, Mr. William Augustus",196,"Lurette, Miss. Elise",CONNECTED
1208,"Spencer, Mr. William Augustus",32,"Spencer, Mrs. William Augustus (Marie Eugenie)",WIFE
32,"Spencer, Mrs. William Augustus (Marie Eugenie)",196,"Lurette, Miss. Elise",CONNECTED
32,"Spencer, Mrs. William Augustus (Marie Eugenie)",1208,"Spencer, Mr. William Augustus",HUSBAND
495,"Stanley, Mr. Edward Roland",68,"Crease, Mr. Ernest James",IN-LAW
1069,"Stengel, Mr. Charles Emil Henry",992,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",WIFE
992,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",1069,"Stengel, Mr. Charles Emil Henry",HUSBAND
592,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",497,"Eustis, Miss. Elizabeth Mussey",SISTER
830,"Stone, Mrs. George Nelson (Martha Evelyn)",62,"Icard, Miss. Amelie",MAID
1044,"Storey, Mr. Thomas",180,"Leonard, Mr. Lionel",CONNECTED
1044,"Storey, Mr. Thomas",598,"Johnson, Mr. Alfred",CONNECTED
1044,"Storey, Mr. Thomas",440,"Kvillner, Mr. Johan Henrik Johannesson",CONNECTED
1044,"Storey, Mr. Thomas",303,"Johnson, Mr. William Cahoone Jr",CONNECTED
1044,"Storey, Mr. Thomas",1015,"Carver, Mr. Alfred John",CONNECTED
567,"Stoytcheff, Mr. Ilia",664,"Coleff, Mr. Peju",CONNECTED
567,"Stoytcheff, Mr. Ilia",754,"Jonkoff, Mr. Lalio",CONNECTED
567,"Stoytcheff, Mr. Ilia",963,"Minkoff, Mr. Lazar",CONNECTED
567,"Stoytcheff, Mr. Ilia",288,"Naidenoff, Mr. Penko",CONNECTED
567,"Stoytcheff, Mr. Ilia",878,"Petroff, Mr. Nedelio",CONNECTED
567,"Stoytcheff, Mr. Ilia",106,"Mionoff, Mr. Stoytcho",CONNECTED
567,"Stoytcheff, Mr. Ilia",848,"Markoff, Mr. Marin",CONNECTED
973,"Straus, Mr. Isidor",1006,"Straus, Mrs. Isidor (Rosalie Ida Blun)",WIFE
973,"Straus, Mr. Isidor",1048,"Bird, Miss. Ellen",EMPLOYEE
973,"Straus, Mr. Isidor",528,"Farthing, Mr. John",VALET
1006,"Straus, Mrs. Isidor (Rosalie Ida Blun)",973,"Straus, Mr. Isidor",HUSBAND
1006,"Straus, Mrs. Isidor (Rosalie Ida Blun)",1048,"Bird, Miss. Ellen",MAID
1006,"Straus, Mrs. Isidor (Rosalie Ida Blun)",528,"Farthing, Mr. John",CONNECTED
206,"Strom, Miss. Telma Matilda",1009,"Sandstrom, Miss. Beatrice Irene",CONNECTED
206,"Strom, Miss. Telma Matilda",395,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",CONNECTED
206,"Strom, Miss. Telma Matilda",11,"Sandstrom, Miss. Marguerite Rut",CONNECTED
206,"Strom, Miss. Telma Matilda",268,"Persson, Mr. Ernst Ulrik",UNCLE
206,"Strom, Miss. Telma Matilda",252,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",MOTHER
252,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",11,"Sandstrom, Miss. Marguerite Rut",CONNECTED
252,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",1009,"Sandstrom, Miss. Beatrice Irene",CONNECTED
252,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",268,"Persson, Mr. Ernst Ulrik",BROTHER
252,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",395,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",CONNECTED
252,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",206,"Strom, Miss. Telma Matilda",DAUGHTER
1001,"Swane, Mr. George",709,"Cleaver, Miss. Alice",CONNECTED
1001,"Swane, Mr. George",499,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",EMPLOYER
1001,"Swane, Mr. George",1198,"Allison, Mr. Hudson Joshua Creighton",EMPLOYER
1001,"Swane, Mr. George",346,"Brown, Miss. Amelia ""Mildred""",CONNECTED
1122,"Sweet, Mr. George Frederick",755,"Herman, Mrs. Samuel (Jane Laver)",CONNECTED
1122,"Sweet, Mr. George Frederick",1277,"Herman, Miss. Kate",CONNECTED
1122,"Sweet, Mr. George Frederick",1245,"Herman, Mr. Samuel",CONNECTED
1122,"Sweet, Mr. George Frederick",616,"Herman, Miss. Alice",CONNECTED
863,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",797,"Leader, Dr. Alice (Farnham)",CONNECTED
863,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",458,"Kenyon, Mrs. Frederick R (Marion)",CONNECTED
863,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",1137,"Kenyon, Mr. Frederick R",CONNECTED
586,"Taussig, Miss. Ruth",263,"Taussig, Mr. Emil",FATHER
586,"Taussig, Miss. Ruth",559,"Taussig, Mrs. Emil (Tillie Mandelbaum)",MOTHER
263,"Taussig, Mr. Emil",559,"Taussig, Mrs. Emil (Tillie Mandelbaum)",WIFE
263,"Taussig, Mr. Emil",586,"Taussig, Miss. Ruth",DAUGHTER
559,"Taussig, Mrs. Emil (Tillie Mandelbaum)",586,"Taussig, Miss. Ruth",DAUGHTER
559,"Taussig, Mrs. Emil (Tillie Mandelbaum)",263,"Taussig, Mr. Emil",HUSBAND
713,"Taylor, Mr. Elmer Zebley",670,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",WIFE
670,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",713,"Taylor, Mr. Elmer Zebley",HUSBAND
699,"Thayer, Mr. John Borland",699,"Thayer, Mr. John Borland",CONNECTED
699,"Thayer, Mr. John Borland",307,"Fleming, Miss. Margaret",CONNECTED
699,"Thayer, Mr. John Borland",582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",WIFE
699,"Thayer, Mr. John Borland",582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",WIFE
699,"Thayer, Mr. John Borland",307,"Fleming, Miss. Margaret",CONNECTED
699,"Thayer, Mr. John Borland",699,"Thayer, Mr. John Borland",CONNECTED
582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",699,"Thayer, Mr. John Borland",HUSBAND
582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",307,"Fleming, Miss. Margaret",CONNECTED
582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",699,"Thayer, Mr. John Borland",HUSBAND
759,"Theobald, Mr. Thomas Leonard",166,"Goldsmith, Master. Frank John William ""Frankie""",CONNECTED
759,"Theobald, Mr. Thomas Leonard",329,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",CONNECTED
759,"Theobald, Mr. Thomas Leonard",549,"Goldsmith, Mr. Frank John",CONNECTED
804,"Thomas, Master. Assad Alexander",1224,"Thomas, Mr. Tannous",FATHER
804,"Thomas, Master. Assad Alexander",1025,"Thomas, Mr. Charles P",FATHER
1025,"Thomas, Mr. Charles P",804,"Thomas, Master. Assad Alexander",SON
1025,"Thomas, Mr. Charles P",1224,"Thomas, Mr. Tannous",CONNECTED
1008,"Thomas, Mr. John",412,"Hart, Mr. Henry",CONNECTED
1008,"Thomas, Mr. John",917,"Robins, Mr. Alexander A",CONNECTED
1008,"Thomas, Mr. John",777,"Tobin, Mr. Roger",CONNECTED
1008,"Thomas, Mr. John",785,"Ali, Mr. William",CONNECTED
1008,"Thomas, Mr. John",202,"Sage, Mr. Frederick",CONNECTED
1008,"Thomas, Mr. John",865,"Gill, Mr. John William",CONNECTED
1008,"Thomas, Mr. John",758,"Bailey, Mr. Percy Andrew",CONNECTED
1224,"Thomas, Mr. Tannous",804,"Thomas, Master. Assad Alexander",SON
1224,"Thomas, Mr. Tannous",1025,"Thomas, Mr. Charles P",CONNECTED
257,"Thorne, Mrs. Gertrude Maybelle",1219,"Rosenshine, Mr. George (Mr George Thorne"")""",CONNECTED
640,"Thorneycroft, Mr. Percival",985,"Guest, Mr. Robert",CONNECTED
640,"Thorneycroft, Mr. Percival",432,"Thorneycroft, Mrs. Percival (Florence Kate White)",WIFE
432,"Thorneycroft, Mrs. Percival (Florence Kate White)",640,"Thorneycroft, Mr. Percival",HUSBAND
432,"Thorneycroft, Mrs. Percival (Florence Kate White)",985,"Guest, Mr. Robert",CONNECTED
777,"Tobin, Mr. Roger",917,"Robins, Mr. Alexander A",CONNECTED
777,"Tobin, Mr. Roger",785,"Ali, Mr. William",CONNECTED
777,"Tobin, Mr. Roger",202,"Sage, Mr. Frederick",CONNECTED
777,"Tobin, Mr. Roger",1008,"Thomas, Mr. John",CONNECTED
777,"Tobin, Mr. Roger",412,"Hart, Mr. Henry",CONNECTED
777,"Tobin, Mr. Roger",865,"Gill, Mr. John William",CONNECTED
777,"Tobin, Mr. Roger",758,"Bailey, Mr. Percy Andrew",CONNECTED
777,"Tobin, Mr. Roger",1196,"McCarthy, Miss. Catherine Katie""""",CONNECTED
777,"Tobin, Mr. Roger",681,"Peters, Miss. Katie",CONNECTED
777,"Tobin, Mr. Roger",388,"Buss, Miss. Kate",CONNECTED
459,"Toomey, Miss. Ellen",191,"Pinsky, Mrs. (Rosa)",CONNECTED
459,"Toomey, Miss. Ellen",1012,"Watt, Miss. Bertha J",COMPANION
459,"Toomey, Miss. Ellen",162,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",COMPANION
272,"Tornquist, Mr. William Henry",598,"Johnson, Mr. Alfred",SAME_TICKET
272,"Tornquist, Mr. William Henry",303,"Johnson, Mr. William Cahoone Jr",SAME_TICKET
272,"Tornquist, Mr. William Henry",180,"Leonard, Mr. Lionel",SAME_TICKET
1053,"Touma, Master. Georges Youssef",1175,"Touma, Miss. Maria Youssef",SISTER
1053,"Touma, Master. Georges Youssef",256,"Touma, Mrs. Darwis (Hanne Youssef Razi)",MOTHER
1175,"Touma, Miss. Maria Youssef",256,"Touma, Mrs. Darwis (Hanne Youssef Razi)",MOTHER
1175,"Touma, Miss. Maria Youssef",1053,"Touma, Master. Georges Youssef",BROTHER
256,"Touma, Mrs. Darwis (Hanne Youssef Razi)",1175,"Touma, Miss. Maria Youssef",DAUGHTER
256,"Touma, Mrs. Darwis (Hanne Youssef Razi)",1053,"Touma, Master. Georges Youssef",SON
718,"Troutt, Miss. Edwina Celia ""Winnie""",304,"Keane, Miss. Nora A",SAME_CABIN
718,"Troutt, Miss. Edwina Celia ""Winnie""",124,"Webber, Miss. Susan",SAME_CABIN
118,"Turpin, Mr. William John Robert",42,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",WIFE
42,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",118,"Turpin, Mr. William John Robert",HUSBAND
1236,"van Billiard, Master. James William",1084,"van Billiard, Master. Walter John",BROTHER
1236,"van Billiard, Master. James William",154,"van Billiard, Mr. Austin Blyler",FATHER
1084,"van Billiard, Master. Walter John",1236,"van Billiard, Master. James William",BROTHER
1084,"van Billiard, Master. Walter John",154,"van Billiard, Mr. Austin Blyler",FATHER
154,"van Billiard, Mr. Austin Blyler",1084,"van Billiard, Master. Walter John",SON
154,"van Billiard, Mr. Austin Blyler",1236,"van Billiard, Master. James William",SON
420,"Van Impe, Miss. Catharina",800,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",MOTHER
420,"Van Impe, Miss. Catharina",596,"Van Impe, Mr. Jean Baptiste",FATHER
596,"Van Impe, Mr. Jean Baptiste",420,"Van Impe, Miss. Catharina",DAUGHTER
596,"Van Impe, Mr. Jean Baptiste",800,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",WIFE
800,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",420,"Van Impe, Miss. Catharina",DAUGHTER
800,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",596,"Van Impe, Mr. Jean Baptiste",HUSBAND
201,"Vande Walle, Mr. Nestor Cyriel",1186,"Wittevrongel, Mr. Camille",CONNECTED
201,"Vande Walle, Mr. Nestor Cyriel",442,"Hampe, Mr. Leon",CONNECTED
39,"Vander Planke, Miss. Augusta Maria",334,"Vander Planke, Mr. Leo Edmondus",FATHER
1037,"Vander Planke, Mr. Julius",19,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",WIFE
1037,"Vander Planke, Mr. Julius",334,"Vander Planke, Mr. Leo Edmondus",CONNECTED
334,"Vander Planke, Mr. Leo Edmondus",19,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",WIFE
334,"Vander Planke, Mr. Leo Edmondus",1037,"Vander Planke, Mr. Julius",CONNECTED
334,"Vander Planke, Mr. Leo Edmondus",39,"Vander Planke, Miss. Augusta Maria",DAUGHTER
19,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",1037,"Vander Planke, Mr. Julius",HUSBAND
19,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",334,"Vander Planke, Mr. Leo Edmondus",HUSBAND
1203,"Vartanian, Mr. David",1028,"Zakarian, Mr. Mapriededer",CONNECTED
1203,"Vartanian, Mr. David",1213,"Krekorian, Mr. Neshan",CONNECTED
1203,"Vartanian, Mr. David",61,"Sirayanian, Mr. Orsen",CONNECTED
1203,"Vartanian, Mr. David",1063,"Zakarian, Mr. Ortin",CONNECTED
1081,"Veal, Mr. James",417,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",CONNECTED
1081,"Veal, Mr. James",1139,"Drew, Mr. James Vivian",CONNECTED
1241,"Walcroft, Miss. Nellie",212,"Cameron, Miss. Clear Annie",CONNECTED
259,"Ward, Miss. Anna",738,"Lesurer, Mr. Gustave J",CONNECTED
259,"Ward, Miss. Anna",680,"Cardeza, Mr. Thomas Drake Martinez",EMPLOYER
259,"Ward, Miss. Anna",1235,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",EMPLOYER
1170,"Ware, Mr. John James",1254,"Ware, Mrs. John James (Florence Louise Long)",WIFE
1254,"Ware, Mrs. John James (Florence Louise Long)",1170,"Ware, Mr. John James",HUSBAND
1128,"Warren, Mr. Frank Manley",367,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",WIFE
367,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",1128,"Warren, Mr. Frank Manley",HUSBAND
675,"Watson, Mr. Ennis Hastings",467,"Campbell, Mr. William",CONNECTED
675,"Watson, Mr. Ennis Hastings",807,"Andrews, Mr. Thomas Jr",CONNECTED
675,"Watson, Mr. Ennis Hastings",278,"Parkes, Mr. Francis ""Frank""",CONNECTED
675,"Watson, Mr. Ennis Hastings",482,"Frost, Mr. Anthony Wood ""Archie""",CONNECTED
675,"Watson, Mr. Ennis Hastings",414,"Cunningham, Mr. Alfred Fleming",CONNECTED
675,"Watson, Mr. Ennis Hastings",733,"Knight, Mr. Robert J",CONNECTED
675,"Watson, Mr. Ennis Hastings",1158,"Chisholm, Mr. Roderick Robert Crispin",CONNECTED
675,"Watson, Mr. Ennis Hastings",24,"Sloper, Mr. William Thompson",CONNECTED
1012,"Watt, Miss. Bertha J",162,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",MOTHER
1012,"Watt, Miss. Bertha J",191,"Pinsky, Mrs. (Rosa)",COMPANION
1012,"Watt, Miss. Bertha J",459,"Toomey, Miss. Ellen",COMPANION
162,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",1012,"Watt, Miss. Bertha J",DAUGHTER
162,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",191,"Pinsky, Mrs. (Rosa)",COMPANION
162,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",459,"Toomey, Miss. Ellen",COMPANION
124,"Webber, Miss. Susan",1,"Braund, Mr. Owen Harris",CONNECTED
124,"Webber, Miss. Susan",478,"Braund, Mr. Lewis Richard",CONNECTED
124,"Webber, Miss. Susan",304,"Keane, Miss. Nora A",SAME_CABIN
124,"Webber, Miss. Susan",718,"Troutt, Miss. Edwina Celia ""Winnie""",SAME_CABIN
993,"Weisz, Mr. Leopold",134,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",WIFE
134,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",993,"Weisz, Mr. Leopold",HUSBAND
981,"Wells, Master. Ralph Lester",751,"Wells, Miss. Joan",SISTER
981,"Wells, Master. Ralph Lester",1154,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",MOTHER
751,"Wells, Miss. Joan",981,"Wells, Master. Ralph Lester",BROTHER
751,"Wells, Miss. Joan",1154,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",MOTHER
1154,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",981,"Wells, Master. Ralph Lester",SON
1154,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",751,"Wells, Miss. Joan",DAUGHTER
1146,"Wenzel, Mr. Linhart",354,"Arnold-Franchi, Mr. Josef",SHARED_CABIN
1146,"Wenzel, Mr. Linhart",1286,"Kink-Heilmann, Mr. Anton",SHARED_CABIN
1146,"Wenzel, Mr. Linhart",895,"Wirz, Mr. Albert",SHARED_CABIN
1146,"Wenzel, Mr. Linhart",423,"Zimmerman, Mr. Leo",SHARED_CABIN
1146,"Wenzel, Mr. Linhart",70,"Kink, Mr. Vincenz",SHARED_CABIN
1142,"West, Miss. Barbara J",451,"West, Mr. Edwy Arthur",FATHER
1142,"West, Miss. Barbara J",59,"West, Miss. Constance Mirium",SISTER
1142,"West, Miss. Barbara J",473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",MOTHER
59,"West, Miss. Constance Mirium",1142,"West, Miss. Barbara J",SISTER
59,"West, Miss. Constance Mirium",473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",MOTHER
59,"West, Miss. Constance Mirium",451,"West, Mr. Edwy Arthur",FATHER
451,"West, Mr. Edwy Arthur",59,"West, Miss. Constance Mirium",DAUGHTER
451,"West, Mr. Edwy Arthur",1142,"West, Miss. Barbara J",DAUGHTER
451,"West, Mr. Edwy Arthur",473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",WIFE
473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",59,"West, Miss. Constance Mirium",DAUGHTER
473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",1142,"West, Miss. Barbara J",DAUGHTER
473,"West, Mrs. Edwy Arthur (Ada Mary Worth)",451,"West, Mr. Edwy Arthur",HUSBAND
1239,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",569,"Doharr, Mr. Tannous",COUSIN
1239,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",781,"Ayoub, Miss. Banoura",DISTANT_NIECE
1239,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",569,"Doharr, Mr. Tannous",CONNECTED
1239,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",569,"Doharr, Mr. Tannous",COUSIN
1239,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",204,"Youseff, Mr. Gerious",COUSIN
125,"White, Mr. Percival Wayland",103,"White, Mr. Richard Frasar",CONNECTED
103,"White, Mr. Richard Frasar",125,"White, Mr. Percival Wayland",CONNECTED
1206,"White, Mrs. John Stuart (Ella Holmes)",374,"Ringhini, Mr. Sante",CONNECTED
1206,"White, Mrs. John Stuart (Ella Holmes)",326,"Young, Miss. Marie Grice",CONNECTED
1206,"White, Mrs. John Stuart (Ella Holmes)",270,"Bissette, Miss. Amelia",CONNECTED
319,"Wick, Miss. Mary Natalie",1292,"Bonnell, Miss. Caroline",CONNECTED
319,"Wick, Miss. Mary Natalie",857,"Wick, Mrs. George Dennick (Mary Hitchcock)",MOTHER
319,"Wick, Miss. Mary Natalie",1109,"Wick, Mr. George Dennick",FATHER
1109,"Wick, Mr. George Dennick",1292,"Bonnell, Miss. Caroline",CONNECTED
1109,"Wick, Mr. George Dennick",319,"Wick, Miss. Mary Natalie",DAUGHTER
1109,"Wick, Mr. George Dennick",857,"Wick, Mrs. George Dennick (Mary Hitchcock)",WIFE
857,"Wick, Mrs. George Dennick (Mary Hitchcock)",319,"Wick, Miss. Mary Natalie",DAUGHTER
857,"Wick, Mrs. George Dennick (Mary Hitchcock)",1109,"Wick, Mr. George Dennick",HUSBAND
857,"Wick, Mrs. George Dennick (Mary Hitchcock)",1292,"Bonnell, Miss. Caroline",CONNECTED
1299,"Widener, Mr. George Dunton",967,"Keeping, Mr. Edwin",VALET
1299,"Widener, Mr. George Dunton",966,"Geiger, Miss. Amalie",MAID
1299,"Widener, Mr. George Dunton",1110,"Widener, Mrs. George Dunton (Eleanor Elkins)",WIFE
1299,"Widener, Mr. George Dunton",378,"Widener, Mr. Harry Elkins",SON
378,"Widener, Mr. Harry Elkins",966,"Geiger, Miss. Amalie",MAID
378,"Widener, Mr. Harry Elkins",1110,"Widener, Mrs. George Dunton (Eleanor Elkins)",WIFE
378,"Widener, Mr. Harry Elkins",1299,"Widener, Mr. George Dunton",FATHER
378,"Widener, Mr. Harry Elkins",967,"Keeping, Mr. Edwin",VALET
1110,"Widener, Mrs. George Dunton (Eleanor Elkins)",967,"Keeping, Mr. Edwin",VALET
1110,"Widener, Mrs. George Dunton (Eleanor Elkins)",378,"Widener, Mr. Harry Elkins",HUSBAND
1110,"Widener, Mrs. George Dunton (Eleanor Elkins)",1299,"Widener, Mr. George Dunton",HUSBAND
1110,"Widener, Mrs. George Dunton (Eleanor Elkins)",966,"Geiger, Miss. Amalie",MAID
893,"Wilkes, Mrs. James (Ellen Needs)",530,"Hocking, Mr. Richard George",NEPHEW
893,"Wilkes, Mrs. James (Ellen Needs)",944,"Hocking, Miss. Ellen Nellie""""",NIECE
893,"Wilkes, Mrs. James (Ellen Needs)",775,"Hocking, Mrs. Elizabeth (Eliza Needs)",SISTER
893,"Wilkes, Mrs. James (Ellen Needs)",438,"Richards, Mrs. Sidney (Emily Hocking)",NIECE
893,"Wilkes, Mrs. James (Ellen Needs)",408,"Richards, Master. William Rowe",GREAT-NEPHEW
893,"Wilkes, Mrs. James (Ellen Needs)",832,"Richards, Master. George Sibley",GREAT-NEPHEW
156,"Williams, Mr. Charles Duane",915,"Williams, Mr. Richard Norris II",SON
305,"Williams, Mr. Howard Hugh ""Harry""",1047,"Duquemin, Mr. Joseph",CONNECTED
736,"Williams, Mr. Leslie",625,"Bowen, Mr. David John ""Dai""",CONNECTED
915,"Williams, Mr. Richard Norris II",156,"Williams, Mr. Charles Duane",FATHER
1263,"Wilson, Miss. Helen Alice",320,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",EMPLOYER
1263,"Wilson, Miss. Helen Alice",338,"Burns, Miss. Elizabeth Margaret",CONNECTED
1263,"Wilson, Miss. Helen Alice",1134,"Spedden, Mr. Frederic Oakley",EMPLOYER
1263,"Wilson, Miss. Helen Alice",1088,"Spedden, Master. Robert Douglas",SON
895,"Wirz, Mr. Albert",354,"Arnold-Franchi, Mr. Josef",SHARED_CABIN
895,"Wirz, Mr. Albert",1146,"Wenzel, Mr. Linhart",SHARED_CABIN
895,"Wirz, Mr. Albert",70,"Kink, Mr. Vincenz",SHARED_CABIN
895,"Wirz, Mr. Albert",1286,"Kink-Heilmann, Mr. Anton",SHARED_CABIN
895,"Wirz, Mr. Albert",423,"Zimmerman, Mr. Leo",SHARED_CABIN
1186,"Wittevrongel, Mr. Camille",201,"Vande Walle, Mr. Nestor Cyriel",CONNECTED
1186,"Wittevrongel, Mr. Camille",442,"Hampe, Mr. Leon",CONNECTED
56,"Woolner, Mr. Hugh",431,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",SAME_CABIN
621,"Yasbeck, Mr. Antoni",831,"Yasbeck, Mrs. Antoni (Selini Alexander)",WIFE
621,"Yasbeck, Mr. Antoni",1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",COMPANION
831,"Yasbeck, Mrs. Antoni (Selini Alexander)",1117,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",SISTER
831,"Yasbeck, Mrs. Antoni (Selini Alexander)",621,"Yasbeck, Mr. Antoni",HUSBAND
326,"Young, Miss. Marie Grice",270,"Bissette, Miss. Amelia",CONNECTED
326,"Young, Miss. Marie Grice",374,"Ringhini, Mr. Sante",CONNECTED
326,"Young, Miss. Marie Grice",1206,"White, Mrs. John Stuart (Ella Holmes)",CONNECTED
204,"Youseff, Mr. Gerious",1239,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",COUSIN
204,"Youseff, Mr. Gerious",781,"Ayoub, Miss. Banoura",RELATIVE
204,"Youseff, Mr. Gerious",569,"Doharr, Mr. Tannous",CONNECTED
204,"Youseff, Mr. Gerious",569,"Doharr, Mr. Tannous",COUSIN
355,"Yousif, Mr. Wazli",20,"Masselmani, Mrs. Fatima",COUSIN
